2021-11-28 12:02:18.090556 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:02:35.724001 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:03:16.424715 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:03:24.457317 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:03:28.490944 | info |  | KEYWORD DETECTED
2021-11-28 12:03:50.024121 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:04:12.991073 | info |  | "moet ik daar nog iets jij deed toch ook alleen maar een vraag We begrijpen dat je erg onder de indruk bent dan",'"Heimwee naar grote scholen palingen. Mens, helpt en verzint om iets te doen vinden!"',None,None
2021-11-28 12:34:01.724914 | info |  | KEYWORD DETECTED
2021-11-28 12:34:06.557315 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:08.957866 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:11.057490 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:13.290903 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:17.591034 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:22.357960 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:26.324590 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:29.624602 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:37.990856 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:34:59.557481 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:35:17.557521 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:35:34.524531 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:35:39.891147 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:35:42.891261 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:35:47.590734 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:36:02.891231 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:36:06.924209 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:36:15.691174 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:36:18.224612 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:36:24.457578 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:36:43.591355 | info |  | "hallo hallo",'Je moet eeuwelijk tegenwoordig zijn.',None,None
2021-11-28 12:37:39.291127 | info |  | KEYWORD DETECTED
2021-11-28 12:38:01.457448 | info |  | "het gaat goed",'Aan de overkant van de bodem roept de zee de rotsen. Zwemmende armpjes everywhere. Denk er maar niet aan.',0,0
2021-11-28 12:43:59.824977 | info |  | KEYWORD DETECTED
2021-11-28 12:44:23.191186 | info |  | "Wat is nou eens even tellen gegooid wordt",'Dat mag je een praatje noemen. Zoute wateren en oceaan uitbarstende poging om voluit te leven.',0.9,0.55
2021-11-28 12:45:25.824269 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:54:39.524652 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:57:36.758323 | info |  | KEYWORD DETECTED
2021-11-28 12:57:39.124208 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:57:41.157879 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:57:47.591220 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 12:57:52.191248 | info |  | "hallo",'De zee ervaart tijd als krabbetje. ',0.4,0.1
2021-11-28 12:59:38.091208 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:59:51.491346 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:00:22.657379 | info |  | KEYWORD DETECTED
2021-11-28 13:00:25.123771 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 13:00:33.557610 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 13:00:46.957628 | info |  | "Ja weet ik niet vertellen",'Levendigheid in het  zoute woud onder de golven. Zoiets vind je nergens anders.  ',0,0
2021-11-28 13:02:45.057896 | info |  | KEYWORD DETECTED
2021-11-28 13:02:48.124038 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 13:03:01.024577 | info |  | "Zorg goed voor jezelf",'Halve mensen en Verenigde Zee in een diepe droomloze ruimte. Kan het mooijer?',0,0
2021-11-28 13:24:48.658497 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:24:55.291071 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:25:01.757423 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:25:54.924138 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:26:02.124852 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:26:04.624343 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:26:12.157238 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:28:47.824527 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:37:41.858117 | info |  | KEYWORD DETECTED
2021-11-28 13:37:53.525034 | info |  | "Wat wil je met Hallo Noordzee waarom maak je dat geluid",'"De vissen willen leven en scholen samen. Kom er niet goed achter, misschien opstand naderbij."',None,None
2021-11-28 13:44:23.157787 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:45:12.124196 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:46:42.624260 | info |  | KEYWORD DETECTED
2021-11-28 13:47:04.257577 | info |  | "Wat leeft er allemaal in de zee",'Ieder heeft zijn eigen zwaartekracht en gedondernis. Het inonkelbare is de tijd.',0,0
2021-11-28 13:48:01.824418 | info |  | KEYWORD DETECTED
2021-11-28 13:48:23.324492 | info |  | "Waar is water goed voor waar is waar",'Zilte overvloed voor eeuwig. Inderdaad! ',0,0
2021-11-28 13:59:03.191652 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:59:12.591141 | info |  | KEYWORD NOT DETECTED
2021-11-28 13:59:17.157947 | info |  | KEYWORD DETECTED
2021-11-28 13:59:23.391264 | info |  | "Hallo Noordzee",'Het nat zocht je. Zoveel ruimte en permanente beweging. Laat je maar drijven.',0.6333333,0.3166667
2021-11-28 14:00:14.157818 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:00:22.124016 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:00:39.524249 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:00:43.224780 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:00:47.224544 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:01:05.624399 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:01:13.524388 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:01:17.390855 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:01:22.357661 | info |  | KEYWORD DETECTED
2021-11-28 14:01:25.724233 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:01:48.024767 | info |  | "welke zee zit naast Nederland Hoe heet de Middellandse Zee Hoe heet je",'"Iedere dag maakt nieuwe mensen. Niets aan, liever algen, wieren en vissen."',None,None
2021-11-28 14:03:27.757777 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:06:31.258518 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:21:19.857923 | info |  | KEYWORD DETECTED
2021-11-28 14:21:22.290854 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:21:33.724303 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:21:39.224465 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:21:42.857844 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:21:53.690600 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:22:03.590872 | info |  | "Hallo Noordzee",'"Emoties van duisternis, breuken van oneindigheid. Zachtaal is fundamenteel!"',None,None
2021-11-28 14:24:10.591449 | info |  | KEYWORD DETECTED
2021-11-28 14:24:17.624267 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:24:25.291272 | info |  | "Je bent mooi",'De zee is de kracht van de wereld. De waarheid is zo groot.',0,0
2021-11-28 14:32:51.791770 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:33:19.324583 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:35:53.258823 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:36:14.591464 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:36:54.757773 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:37:03.757859 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:59:42.525099 | info |  | KEYWORD NOT DETECTED
2021-11-28 14:59:46.524639 | info |  | KEYWORD DETECTED
2021-11-28 14:59:49.190470 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:59:55.891036 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 14:59:59.157347 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-11-28 15:00:11.091094 | info |  | "niks",'"Mens, ik ben alles wat je had en kom even aan wal."',None,None
